RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
20,Idaho,39,122686,122380,122091,122027,121986,122113,122353,122694,123084,123448,123886,124154,124299,124551,124995,125618,126062,126561,127100,127686,128140,128264,128084,127856,127599,127420,127152,127106,127109,127332,127651,128130,128597,128933,129228,129430,129547,129424,129230,128886,128772,128710,129000,129441,129995,130538,130766,130944,130920,131186,131419,131672,131938,132212,132668,133139,133655,134338,134835,135494,135868,136229,136312,136565,136982,137528,138175,138620,139125,139409,139767,139922,139971,140058,140248,140474,140685,141002,141505,141978,142331,142579,142873,142878,143220,143578,144036,144251,144487,144950,145457,145849,146376,146864,147498,148078,148646,149289,150033,150895,151665,152407,153195,154110,155066,156125,157285,158658,159826,161347,163329,165838,168957,172078,175274,177550,178586,179819,181198,183102,185839,188532,192157,194228,196312,198169,197535,198100,198108,200033,199774,199447,199532,200100,200424,200722,201065,201436,201786,202200,202749,203238,203971,203758,203144,201210,199601,198046,196632,195176,193600,191997,190120,188070,185666,183200,180688,178355,176514,174713,172988,171169,169743,168669,168188,167102,166361,165070,164423,163645,162055,160072,158156,156263,154470,152594,150925,149361,147780,146664,145110,143843,143064,143089,143031,142880,142886,142995,143085,143001,143395,144182,145652,147097,148446,149975,151992,153843,155527,156539,157910,159513,161086,163319,164949,166977,168388,170086,171342,172207,173019,173687,174166,174303,175041,176047,177118,177782,178257,178352,178112,177916,177942,178194,178877,179677,180984,182151,183688,184926,186179,187035,188022,188730,189554,190286,191539,193334,195170,196939,198114,199665,200990,202378,203415,204777,206258,207648,209005,209734,211160,212561,214982,216981,219024,220868,222564,224422,226122,228152,230090,232296,234871,237650,240529,243693,247124,250484,252971,255106,257425,260147,262706,265307,267800,270779,273058,275038,276353,277927,279968,282210,284621,286453,288465
18,Hawaii,40,260755,258151,255146,252456,250434,249246,247826,246702,245760,245060,244461,243277,242046,240983,240342,239992,238906,238039,237405,237538,237505,236756,235655,235011,235064,236029,237143,238657,239210,239535,239152,239073,239004,239291,239210,238780,237864,237181,235918,234773,234249,234415,235071,236056,237551,239770,241033,242391,242959,244473,245801,247117,248595,250187,251827,252754,253821,254999,255910,256514,257056,258508,259959,261628,262903,264624,266346,267952,269549,270687,272110,273415,274961,276267,277902,280496,283779,288074,291829,295324,297879,300838,304085,307919,311374,315464,319500,323719,328159,332870,339213,345521,350464,355074,360419,366340,372921,379456,388400,398046,407359,414543,421325,427849,435612,441125,448157,455420,465764,476612,488703,501134,512931,523736,532274,539945,547590,555867,564296,569961,575856,578723,581809,584441,586596,589410,589306,590326,589387,589345,588502,588559,588600,588527,588680,587803,587831,587089,587143,586508,585719,584270,582579,582464,582369,584153,583968,579280,572134,564892,561430,557661,553370,549031,542900,538082,533478,529435,524277,519974,517031,512901,507741,503708,503613,505262,509854,511493,515330,516017,520286,521890,523544,523472,523612,525347,525400,525608,524448,524459,522748,521449,519554,518167,515823,513373,512155,510000,510083,509759,510690,512486,514204,516265,515563,516306,516095,518476,520349,524584,527785,530466,532256,534699,539159,540540,541110,541085,546790,553107,559835,564976,571214,577224,582880,586801,589459,591209,594459,596806,600037,601245,601938,603483,605567,608269,609418,611327,613240,616277,618033,619979,620251,620963,622941,625459,627405,629497,631878,634251,636074,638358,641490,644897,649703,654848,659348,662095,664882,667650,670161,673038,675948,681132,685166,688727,689450,691810,695150,699364,702251,705375,708978,712894,715150,716161,717040,718642,721273,722398,722962,721827,721005,721412,723185,725736,725723,725158,724512,724973,725065,724157,723830,721794,720144
28,Maine,41,97149,96911,96550,96239,96240,96541,97184,97445,97571,97426,97544,97718,98078,98414,98806,99137,99554,100027,100497,100983,101466,100913,100175,99318,99406,99559,99809,100052,100585,101191,102030,102528,103053,103393,103965,104640,105500,106294,107327,108543,109619,110292,110813,111745,112779,113838,114825,115772,116716,117376,118155,118957,119896,120856,121804,122988,124249,125604,126729,127773,128650,129796,131022,132407,133503,134610,135651,137027,138253,139524,140792,142168,143743,145078,146551,147988,149336,150614,151822,153190,154560,155837,156990,157992,158932,160354,161911,163802,165796,168005,170326,171999,173631,175057,176995,178935,180815,183327,186129,189218,190782,192065,193166,195323,197379,200250,202709,204900,205899,206957,207995,209337,210356,211492,212402,213354,214229,215058,215215,215132,214484,214366,214166,214175,214306,214731,215429,215843,216123,216376,216198,215698,214921,214287,213463,212375,212386,212662,213430,213228,213488,213722,213806,213453,212052,210462,208369,207001,205562,204748,203985,203530,202503,201326,200221,198897,197521,195190,193507,191977,191516,191021,190535,189954,189806,189789,189938,190504,191393,192006,191244,189893,188642,188024,187338,186530,185503,185738,186382,187114,186588,185965,185439,185281,184956,184613,184213,183740,183186,182736,182077,181637,181431,181571,182002,182432,182705,182713,182788,183465,184163,184910,185303,185711,185660,185685,185859,185957,186287,186252,186351,186046,185810,185713,185681,185816,186519,187522,188310,188563,188401,188304,188187,187994,187872,187824,188632,189940,191090,191926,192478,193278,194055,194289,194263,194216,195185,196332,197366,198069,199497,200610,201537,201697,202292,203209,204061,205129,205867,206886,207909,209034,210708,212370,214191,215729,216747,217345,217600,218000,218476,219638,221359,223308,224660,225821,227062,228324,229408,230107,230437,230809,231289,231338,231634,231970,233288,234487,236020,237178,238178,239191,240278,241657,242755
39,New Hampshire,42,109218,109267,109546,110013,110428,110857,111212,111549,111969,112360,112887,113444,113984,114304,114466,114678,115065,115664,116306,117028,117679,118374,119089,119848,120507,121041,121647,122483,123565,124697,125779,126744,127631,128432,129277,130320,131514,132735,134089,135504,136685,137698,138622,140237,141993,144046,145754,147405,148265,149124,149958,151475,153189,154975,157117,159117,161209,163027,165143,167020,168843,170801,172818,174973,176875,178913,180817,182763,184737,186679,188505,190029,191637,192966,194619,196376,198637,200994,203668,206118,208622,210932,213336,215775,217701,219813,221678,223796,225771,228165,230748,232866,234561,236232,238127,240094,242070,244302,246617,248622,250619,252535,254621,256815,259063,261224,263199,265242,267477,269275,270635,271781,273204,274851,276551,278045,279399,280416,280227,279879,279933,280282,280313,279561,279162,278661,277832,276891,275703,274733,273464,273010,272059,271435,270298,269577,269069,268521,267913,266816,265475,263938,262745,261273,260039,257429,254798,252230,250254,248512,246476,245144,243439,242680,241530,240620,238470,236441,234905,233773,232875,231879,231159,230870,230781,230990,230700,230171,229337,228739,228224,228141,228340,228858,228579,227661,226530,225830,225859,225439,224790,223364,222164,220600,219769,219059,218855,218153,217357,216577,216082,215473,215090,215438,216210,217319,217666,217782,217858,218138,218632,218766,219375,220579,222207,223596,224787,225846,226908,227848,228809,229547,230355,230747,231317,231695,232597,233449,234410,235034,235391,235533,235839,236395,236887,237458,238032,239104,240618,242664,244239,245445,245823,246014,245953,246221,247212,247869,248228,248360,249367,250940,252476,253442,254230,255130,256260,257187,257997,258997,261097,263090,265213,266416,267939,269395,270828,271977,273151,274826,276582,278199,279145,280471,282224,284146,285879,286974,288253,289065,289804,290070,290800,291763,292824,293628,294675,296391,298049,299226,299332,299524,299892,300904,302066
50,Rhode Island,43,128266,127809,127456,127224,127174,127432,127847,128206,128399,128898,128894,128821,128283,128459,128875,129349,129540,129467,129564,129876,130309,130928,131339,131569,131363,131210,131272,131570,132032,132558,133138,133650,134186,134569,135035,135381,135849,136431,137372,138506,139509,140366,141142,142516,144058,145832,147312,148785,150070,151275,151968,152730,153483,154609,155695,156888,158272,159745,161036,162383,163750,165252,166727,168411,170496,172786,175458,177723,180085,181926,183853,185618,187587,190053,192710,195811,199628,204321,208589,211997,214642,217324,220168,223212,226145,229568,233298,237612,241317,244757,248129,251564,255134,258070,261353,264171,267065,270499,274809,279420,283427,286759,290488,293768,297283,300478,303409,305640,308335,310886,313261,315206,317840,320829,323626,325357,326588,326599,327230,328090,329852,330290,330104,328923,327767,325907,324320,322151,320785,318640,317377,316087,314935,314002,311643,310449,308895,308194,307085,306414,305617,303869,301231,298666,296112,293183,290038,286627,283189,279820,276412,272854,268961,264743,261056,257366,255132,253190,251720,250255,249352,249097,249187,249545,249696,250656,251505,252379,251909,251186,250726,250703,250529,249415,247890,246235,245335,244152,243524,242200,240771,238601,237080,235447,234192,232683,231278,229193,227570,226435,225399,224480,223781,223241,222831,222704,223010,223146,223390,224143,224985,225450,226369,227343,228863,230361,231711,232560,233789,235127,236569,237299,237487,238299,238939,240815,242548,244219,244910,244339,243465,242781,242527,242674,243015,243881,244729,245440,245778,245977,246876,247898,248689,248519,248557,249019,250054,251930,254806,256757,258356,259050,259972,260572,261135,262874,263985,265094,265439,266150,267353,269003,272030,274897,277727,279335,280077,280389,281207,283412,285720,288040,289862,292199,294042,295411,296176,296873,297828,298470,298455,298274,298213,298481,298656,300024,301604,302973,303490,304332,304559,304705,304726,306141,307341
35,Montana,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131335,132788,132727,133306,133118,133718,134154,134436,134543,135072,135764,136644,137071,137452,137745,138445,139029,139729,140087,140658,141127,141826,142399,142976,143678,144519,145436,146232,146947,147731,148926,150387,152045,153189,154250,155134,156367,157530,158790,160249,162058,164011,165283,166236,166822,167991,169313,171924,174725,176919,178240,179018,180127,181092,182664,184623,186653,187782,188832,189626,191232,192746,194393,195656,196995,198399,199913,201177,202423,203620,204937,205970,206791,207389,208102,208473,208873,209108,209780,210539,211317,212108,212935,213845,214478,213966,213230,212759,213023,213217,212907,212792,212634,212781,212687,212658,212288,211876,211116,210328,209293,208311,207233,206347,205946,205514,205065,204331,203844,203649,203507,203733,203593,203353,202850,202594,202219,201422,200367,199209,198037,196951,196380,196021,195874,195454,195491,195680,196066,196153,196163,196319,196478,196858,197172,197648,198079,198606,199444,200219,201140,202047,202948,203623,204099,204728,205505,206291,207224,208069,209133,210064,211099,212045,212810,213546,214255,215176,216029,216793,217644,218818,219853,220830,221305,221853,222417,222960,223801,224465,225552,226535,227770,228492,229199,229484,230171,230758,231577,231903,232101,232409,233139,233938,234380,235014,235910,236933,237775,238516,239547,240469,241354,242345,243688,244952,246192,247179,247977,248860,249880,251350,252599,253340,254061,255043,256855,258928,260987,262625,263381,264039,264633,265877,267086,268537,269882,271140,272531,273595,274955,275763,277203,278003,278879,279750,281217
13,Delaware,45,130926,130753,130964,131683,132360,133196,133969,134385,134603,134695,134956,135154,135365,135443,135526,135662,135949,136123,136334,136553,136979,137403,137677,137687,137591,137400,137436,137533,137816,138246,138706,139387,140128,140890,141569,142030,142487,142955,143635,144486,145187,145826,146304,147057,147784,148668,149441,150131,150751,151326,152077,152933,153743,154478,155078,156042,156856,157878,158596,159343,159876,160392,160996,161687,162467,163315,164167,165169,166171,167258,168278,169257,170133,170889,171876,173005,174278,175399,176543,177777,179184,180710,182297,183804,185222,186614,188013,189578,191241,193161,194888,196480,197830,199378,200914,202373,204168,206282,209092,211960,214751,217297,220160,223916,228612,231815,233696,234988,237044,240405,242682,244867,246854,249879,253284,255899,258224,260379,262746,264989,267007,268808,270171,271652,272962,274155,275499,275814,276108,275112,274750,274395,274936,275702,276728,277092,277108,276654,276634,276003,274748,272458,270544,269779,269456,268719,266697,264538,262179,260407,258321,256810,255183,253686,252070,250276,248874,247181,245736,244548,243906,243384,243039,242500,241819,241205,240920,240784,240500,240381,240107,239608,238326,237031,235214,233420,231880,230269,228923,227280,225860,224230,222773,221791,220810,219498,217905,216693,215331,214135,212567,212205,211803,212387,212172,211814,210616,209631,208536,207788,207068,206909,207208,208060,208826,209317,209625,209868,210892,211993,213444,214170,214733,215788,216561,217405,217888,219338,220572,221302,221470,221671,221808,221866,221844,222305,223115,224012,225309,225941,226981,227425,228336,228707,228895,228885,228908,229300,230209,231205,232393,233219,234571,235764,236816,237291,237927,238525,239345,240266,241051,241329,240908,240340,240295,240288,240987,241698,242751,243423,243667,244016,245456,247709,249929,251125,251671,251995,252295,252544,252999,254003,255197,256788,257740,258644,258902,258412,257715,256960,256642,256472,256178,256110,256492
52,South Dakota,46,84357,84009,84356,84732,84867,84820,84469,84790,85136,85832,85747,85614,85526,86110,86665,87275,87654,88251,88729,89085,89750,90243,90131,90171,90591,91230,91873,92509,93439,93593,93821,94363,95250,96575,99167,102903,105565,106650,106641,106346,106678,107027,107978,108765,109335,110070,110138,110068,109807,109878,109779,109637,109441,109756,109970,110035,110125,110173,110175,110596,111248,112190,112366,112571,112454,112428,112631,113005,113350,113331,113698,113909,114380,114663,115165,115575,115882,116334,116527,116773,117027,117542,118378,118708,119064,118832,119046,119376,120111,121062,122138,122855,123221,123125,123510,124047,124734,125505,126401,127581,128456,129223,129861,130597,131182,131664,132295,133013,133961,134725,135494,136155,137037,138045,139006,139498,139759,139810,140147,140516,140957,141414,141833,142412,142713,143102,143271,143703,144160,144660,145011,145204,145479,145663,146017,146201,146612,147002,147573,148119,148670,149191,149595,149728,149732,149700,149808,149931,150128,150439,150810,151151,151306,151449,151386,151182,150770,150326,149910,149441,149009,148658,148442,148224,148166,148178,148271,148313,148442,148619,148784,148876,148968,148991,149038,149007,148918,148711,148454,148168,147787,147467,147504,147623,147840,147900,148111,148300,148449,148465,148539,148417,148358,148383,148542,148850,149208,149732,150269,150689,151139,151645,152207,152672,153041,153458,153964,154531,155068,155610,156052,156478,156856,157212,157464,157801,158174,158748,159264,159778,160228,160769,161320,161861,162283,162889,163527,164191,164801,165399,166160,166898,167728,168193,168647,169001,169677,170389,171017,171848,172774,173844,174627,175346,176096,177008,177890,178769,179649,180526,181361,182088,182858,183877,184988,186050,186905,187645,188241,188798,189231,189681,190120,190760,191489,192656,193788,194987,195943,196936,197964,198823,199643,200286,200848,201328,201856,202617,203387,204124,204731,205295,205871,206293,206930
3,Alaska,47,130739,131374,132063,132408,133117,133536,133826,133733,133841,133904,134263,134445,134672,134970,135037,135085,135538,136189,137141,137496,137889,137342,137029,136718,137393,137672,138824,139815,141085,141638,142336,143717,144821,146632,147985,149564,150162,150516,150915,150660,150815,150556,151346,151745,152079,152395,152909,153539,153726,153705,153789,154100,154425,154908,155357,156067,156826,158428,161347,165472,169269,172246,174621,176715,178044,178789,179403,180415,181452,182426,183376,184366,185460,185984,186374,186520,186910,187266,187684,188326,188929,189575,190172,190828,191470,192319,193670,195752,197320,199077,200741,202282,203422,203382,204513,205311,206908,208073,209713,211213,212640,214553,216607,218665,220324,221879,223402,224700,226083,227834,229181,230827,232447,234721,237188,239518,241831,243744,244779,245360,245891,247289,248757,250393,252231,254291,256310,257915,259514,260787,261636,262024,262491,263337,264147,265013,265674,266659,267809,268862,269662,270213,270118,270305,269941,270146,269966,270056,270187,270277,270640,270771,270591,270240,270705,271321,271546,270939,270331,269800,269161,268735,268336,268579,268995,269683,269463,269343,269240,269880,270010,270314,270615,270935,271019,270582,270420,269893,269190,267959,266626,266118,266255,266774,267098,267242,267569,267715,268100,268814,269380,270230,270688,271665,271773,271964,271897,272430,273205,274082,274209,274848,275085,276019,276360,277372,278813,280356,281901,283066,283838,284801,285792,286510,286889,287221,287244,287151,286632,287117,288070,289276,290526,291377,292891,294104,294756,294898,295776,297923,299798,300550,300168,299904,300087,301066,302512,304153,305272,305390,304592,304003,303359,303409,302881,303226,303629,304457,304936,305192,304981,304518,304185,304664,305400,306108,306177,306941,307814,308457,308379,307735,307017,306431,306111,307061,307960,309201,309544,309648,309842,310340,311015,311683,314255,317441,322198,323974,325325,325424,327284,327538,323400,319084,316282
37,North Dakota,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144996,144587,144378,144648,145804,147198,148503,149408,150351,151050,151704,152301,152672,153641,154707,155939,156454,156830,157165,157306,157441,157535,158431,159569,160774,161289,161936,162579,163325,163742,164196,164734,165308,165697,166335,167053,168026,168632,169040,169145,169094,169234,169391,169694,169859,170120,170394,170346,170478,170646,170995,170836,170439,169928,169583,169909,170366,170583,170268,170058,170207,170174,169932,169641,169734,170036,170780,171500,172441,172729,172982,173016,173143,173207,173568,174076,174067,173403,172840,172841,173105,173337,173505,173617,173956,174502,175406,176382,177529,179035,180457,181818,182959,184472,186161,188015,189776,191662,193388,194938,196245,197698,198997,200453,201947,203523,204950,206165,207132,208097,208771,209723,210669,211974,212998,214558,215892,218285,219293,220315,220553,221693,223074,224769,226717,228448,229549,229949,230081,230410,231150,231886,232582,233110,233696,234001,233952,233938,234124,234203,234311,234577,235128,235697,235732,235749,235455,235101,235225,235704,236443,236434,236503,236536,236987,237161,237477,237351,237629,237523,237599,237142,236952,236827,236726,236557,236423,236699,237257,237901,238054,238212,238354,238863,239356,239886,240522,241093,241277,241522
58,Vermont,49,109810,109475,109166,108909,108794,108747,108758,108944,109184,109697,109775,109830,109582,109670,110074,110701,111127,111387,111284,111477,111581,111963,112395,113077,113886,114397,114940,115503,116565,117456,118146,118495,118928,119465,119929,120145,120399,120932,121724,122754,123566,124419,125105,126040,126918,127836,128546,129347,130074,130860,131557,132358,133200,134098,135027,136003,136951,137709,138598,139526,140556,141425,142312,143320,144188,145035,145837,147015,148162,149316,150336,151465,152612,153610,154616,155558,156422,157110,157755,158638,159579,160491,161417,162391,163377,164396,165513,166821,168861,171146,173521,174650,175591,176372,177972,179559,181398,183804,186333,188582,189824,191066,192650,194522,196499,198248,199996,201752,204257,206351,208245,209974,212117,214607,216854,218613,220131,221130,222300,223856,225399,227062,228428,229899,231469,232872,234258,235530,236625,237577,238383,238587,238698,238910,239354,239558,239423,239773,240506,241419,242102,243356,243494,243532,242526,241976,241275,240403,240039,239617,239265,238778,238312,238045,237843,237531,237095,236819,236298,235336,234061,233087,232582,232131,231762,231331,231139,231241,231399,231532,231515,231759,232025,232112,232381,232519,232756,232417,232193,231860,231865,231529,231322,231007,230729,230524,230595,231006,231184,231110,231003,230794,230759,230589,230562,230482,230444,230380,230236,230090,230204,230502,230904,231214,231281,231095,230805,230468,230223,229909,229741,229743,229858,229979,230153,230218,230371,230415,230655,230743,230790,230657,230777,230988,231376,231693,232283,232926,233445,233581,233540,233294,233046,232527,232372,232312,232292,232264,232784,233809,234769,235155,235408,235655,235859,235924,236105,236438,236990,237383,237868,238549,239379,240441,241517,242395,243523,244665,246137,247278,248441,249395,250175,250761,251571,252588,252868,253542,253809,254657,254868,255086,255405,255915,256894,258040,259158,260426,261791,262988,263923,264630,264795,264836,265046
12,District of Columbia,50,194072,192427,190747,189419,188338,187799,187580,187601,187442,187929,188929,190373,190848,190765,190278,190168,190146,190013,190147,190487,191394,193331,194670,195826,195418,195787,196072,196350,197438,198814,201222,202242,202756,202716,203060,203937,204918,206372,207689,209489,211507,213289,214552,216117,218493,222333,225342,228024,229507,231145,233135,234860,236426,237267,236680,236421,236389,238229,239817,241981,244054,246001,247453,249034,251265,253691,255949,257925,260394,263679,266945,269520,271826,274514,277670,280648,283373,286373,289650,294139,299003,304049,308236,312039,315648,319462,323341,327179,331181,335104,339614,342865,345839,350477,355146,360575,364186,369286,374988,382271,388621,396235,405413,414170,419757,422311,428435,436731,445850,451684,457449,464932,474285,482609,488509,493677,498623,504814,509476,514851,518316,521221,521718,520902,520918,520936,519490,516291,513605,514101,517210,520285,521708,522008,521647,521631,521571,521300,521212,520262,518346,517040,515535,514227,511452,507978,504722,500289,495319,491410,488921,486402,482340,480486,479924,478873,475128,470354,467563,464036,461198,457597,454243,454626,457748,460811,460358,458508,459935,464414,468703,469825,470050,467810,466147,462537,462011,458827,457154,454590,455161,454979,454752,454847,454376,454285,452633,451234,449311,450664,451461,455055,455831,458167,462154,468770,476500,484083,492258,500001,507617,506663,504088,501146,508026,517967,526144,533016,538677,544791,550895,557179,562750,569390,576572,585495,592238,597188,600045,603772,605896,606526,605424,606603,607920,601031,594413,588595,591266,593566,596018,599102,602178,606773,612680,617185,620866,620210,621134,621547,625481,629032,631979,634157,635634,637551,638748,643689,648970,654602,659362,661633,662294,660696,660649,662075,662651,664960,668800,672864,676944,678850,684854,682998,683630,683769,691484,698120,702014,705735,709528,714387,717525,721383,722958,728142,731680,735646,736741,735314,735427,735861,737124,737315,738025
62,Wyoming,51,,,,,,,,,,,,,,,,,,,,,,,,,122036,121643,121698,121860,122613,123035,123503,123857,124303,124507,124602,125126,125632,126056,126313,126665,126877,126989,126986,127421,127917,128595,129041,129361,129569,129914,130308,130698,131280,131969,132890,133271,133627,133744,134395,135052,135841,136435,137017,137611,138068,138577,139042,139773,140523,141366,142028,142659,143175,142136,140945,139868,140313,141159,141711,142227,142440,142940,143478,143923,144451,145177,146115,146868,147605,148208,148923,149598,150089,150525,151057,151894,152997,154179,155584,156911,158515,159896,161070,162073,163284,164498,165359,166050,166522,167470,168479,169931,171121,172401,173718,174969,176176,177271,178504,179734,181156,182900,184770,186738,188145,189457,190899,192520,193833,194733,195393,196339,197529,198809,200236,201092,201813,202303,202966,203481,203750,203839,203927,204016,203934,203608,203191,202953,202874,202738,202465,202279,202125,202028,201756,201134,200403,199924,199693,199443,198850,198225,197590,196928,196476,196200,196176,196134,196247,196647,197051,197036,196731,196353,196184,195790,195415,195180,195138,195132,195033,194827,194309,193997,193926,194153,194052,194121,194231,194924,195473,195964,196278,197043,197984,198700,198913,199183,199976,200841,201901,202494,203071,203456,203837,204431,204738,205058,205213,205575,206083,206670,207277,207974,208655,209397,210047,210927,211786,212659,213166,213779,214283,215033,215796,216611,217306,217813,218289,218935,219660,220433,221130,221600,222053,222441,223090,223606,224131,224475,224713,225024,225227,225395,225109,224794,224571,224719,224832,224949,225005,225093,225293,225507,225830,226143,226614,227338,228159,228963,229849,230739,231719,232510,233362,234135,234824,235435,235808,236332,236729,237296,237861,238732,239651,241103,242591,244444,245828,247301,248427,249673,250665,251239,252012
